Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年8月13日,78.45,5.98,10.00219976,10.00%,6.967767898,-69.00%,59.02646333,-2.00%,39.53953139,-62.00%
2013年8月14日,78.9,5.91,10.00219976,10.00%,9.017837587,-61.00%,53.02811669,-8.00%,46.46051242,-57.00%
2013年8月15日,78.65,6.66,6.37752303,-18.00%,10.10378772,-56.00%,32.20660152,-30.00%,47.56958982,-56.00%
2013年8月16日,78.7,6.51,3.069983713,-44.00%,11.04331186,-53.00%,42.6557834,-19.00%,47.38081765,-56.00%
2013年8月19日,78.8,6,2.407488318,-49.00%,11.89445691,-50.00%,51.67263037,-10.00%,46.9450314,-56.00%
2013年8月20日,78.55,6.81,1.918124084,-53.00%,12.34102273,-48.00%,48.44385996,-13.00%,46.52077873,-57.00%
2013年8月21日,78.45,7.08,1.918124084,-53.00%,12.5710193,-47.00%,26.57164749,-35.00%,46.08396822,-57.00%
2013年8月22日,78.5,6.15,2.069782597,-52.00%,12.78443956,-46.00%,6.906315239,-55.00%,45.3371746,-58.00%
2013年8月23日,78.3,4.6,2.589053881,-47.00%,12.77217885,-46.00%,4.308872242,-58.00%,44.35417771,-58.00%
2013年8月26日,78.3,4.53,1.634380617,-55.00%,12.35310743,-48.00%,4.997756464,-57.00%,44.84539204,-58.00%
2013年8月27日,78.1,2.89,2.222431101,-50.00%,12.17575244,-48.00%,5.040395993,-57.00%,45.00855738,-58.00%
2013年8月28日,78.25,3.02,2.032928922,-52.00%,11.77031503,-50.00%,4.89750646,-58.00%,45.26202681,-58.00%
2013年8月29日,78.25,2.95,1.166533326,-59.00%,11.14195485,-52.00%,7.779254425,-55.00%,45.95295217,-57.00%
2013年8月30日,78.55,3.71,2.322240298,-50.00%,10.54718346,-55.00%,6.755508851,-56.00%,45.97323657,-57.00%
2013年9月2日,78.45,3.37,2.539921259,-48.00%,9.630211508,-58.00%,7.528075739,-55.00%,45.81682407,-57.00%
2013年9月3日,78.5,3.31,2.007984064,-52.00%,8.118473087,-64.00%,7.412560543,-55.00%,45.46448205,-57.00%
2013年9月4日,76.95,11.21,9.582734474,7.00%,8.006300151,-65.00%,48.65833381,-13.00%,48.99241944,-55.00%
2013年9月5日,77,11.31,11.87302826,25.00%,8.208743734,-64.00%,66.67375821,6.00%,55.1766,-49.00%
2013年9月6日,77.1,11.4,11.36996042,21.00%,9.012780399,-61.00%,68.53640359,8.00%,60.08036784,-45.00%
2013年9月9日,77.2,11.5,9.229084462,4.00%,9.746574297,-58.00%,56.33803481,-5.00%,60.08541945,-45.00%
2013年9月10日,77.25,11.4,1.809972375,-54.00%,10.2519382,-56.00%,57.54451746,-4.00%,57.81952053,-47.00%
2013年9月11日,77.4,11.53,2.153323013,-51.00%,10.15444549,-56.00%,70.2171614,9.00%,54.53308693,-50.00%
2013年9月12日,77.7,11.54,3.314694556,-42.00%,9.983950278,-57.00%,62.66960799,2.00%,53.88672435,-51.00%
2013年9月13日,77.8,11.61,3.809881888,-38.00%,9.671183458,-58.00%,42.61674615,-19.00%,53.81052137,-51.00%
2013年9月16日,77.75,11.58,3.426835275,-41.00%,9.181808387,-60.00%,12.34350023,-50.00%,53.56964889,-51.00%
2013年9月17日,78.5,4.87,5.758749864,-23.00%,9.137735525,-60.00%,18.60170918,-43.00%,53.38221143,-51.00%
2013年9月18日,78.55,4.87,6.053164462,-20.00%,9.22189614,-60.00%,18.81772712,-43.00%,53.12851587,-51.00%
2013年9月19日,78.55,5,5.909923857,-22.00%,9.265210822,-60.00%,17.96515048,-44.00%,52.71297771,-51.00%
2013年9月20日,78.4,5.44,4.841074261,-30.00%,9.325851168,-60.00%,15.58130085,-47.00%,52.23626782,-52.00%
2013年9月23日,78.5,5.41,0.869482605,-61.00%,9.457891442,-59.00%,31.03275256,-31.00%,52.8565514,-51.00%
2013年9月24日,78.5,5.49,0.869482605,-61.00%,9.653596276,-58.00%,37.39549051,-24.00%,53.8264656,-51.00%
2013年9月25日,78.55,5.32,0.869482605,-61.00%,9.831256545,-58.00%,35.45118531,-26.00%,54.65530359,-50.00%
2013年9月26日,78.55,5.36,0.869482605,-61.00%,9.999796051,-57.00%,25.2188252,-37.00%,54.89197058,-50.00%
2013年9月27日,78.4,5.53,0.869482605,-61.00%,9.901578821,-57.00%,0,-63.00%,55.83159439,-49.00%
2013年9月30日,79.15,5.49,4.217961593,-35.00%,10.62743718,-54.00%,21.26218242,-41.00%,55.42704386,-49.00%
2013年10月1日,78.75,6.37,4.127372045,-35.00%,10.81416834,-54.00%,25.69252134,-36.00%,54.71393565,-50.00%
2013年10月2日,79.95,10.19,8.815713244,1.00%,12.02497073,-49.00%,46.34329156,-15.00%,53.89041707,-50.00%
2013年10月3日,79.8,10.19,9.436991046,6.00%,12.48705962,-47.00%,50.92875792,-10.00%,50.25775342,-53.00%
2013年10月4日,80,10.18,7.851063622,-6.00%,12.97053848,-45.00%,36.12354434,-26.00%,45.37345763,-58.00%
2013年10月7日,80.8,10.89,10.40234589,13.00%,14.52476379,-39.00%,34.371712,-27.00%,47.14114792,-56.00%
2013年10月8日,80.5,11.47,5.990392308,-21.00%,14.96690032,-38.00%,23.8812898,-38.00%,46.55858963,-57.00%
2013年10月9日,80.9,11.39,6.883022592,-14.00%,15.74531509,-35.00%,25.67647067,-36.00%,46.40099418,-57.00%
2013年10月10日,80.9,11.15,5.443822187,-25.00%,16.37947368,-32.00%,27.7341432,-34.00%,46.14979942,-57.00%
2013年10月11日,80.45,11.45,3.110755535,-43.00%,16.20418806,-33.00%,37.66476479,-24.00%,46.41398025,-57.00%
2013年10月14日,80.7,10.67,3.028663071,-44.00%,15.9087265,-34.00%,24.7153378,-37.00%,46.58586587,-57.00%
2013年10月15日,80.6,7.7,2.767815023,-46.00%,16.04383797,-34.00%,25.93370191,-36.00%,46.96683422,-56.00%
2013年10月16日,80.55,7.58,2.428332761,-49.00%,16.00245047,-34.00%,16.9980681,-45.00%,47.28665879,-56.00%
