Date,Price,Open,High,Low,Vol.,Change %,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,Vol2_5D_SD minus Vol_20D_SD,SPX_Price,SPX and HSI 比例,input1 動能差,input 5,SHComp_input 3 Price,SHComp_Vol.,SHComp_Change %,CNH input 2 Price,Change %,input 7 deviation,US10yT_input 4 Price,US10yT_Change %,label 1 N+1到N+5天短期(5D)vol of vol 的標準化平均減 N到N-4短期(5D)vol of vol 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 (Ken)
2017/9/29,27554.3,27492.13,27581.13,27383.16,1.72,0.0048,0.0048275793,0.1305885707,1.438264484,0.1022408391,-0.3748490612,0.1682518624,0.6731384028,0.2475288415,0.0255027951,0.6476356077,2510.06,10.97754635,-99.66772608,10.99933085,3348.94,14.49,0.0028,6.647,-0.0011,0.0027808611,2.308,-0.0009,-0.1166697744,0.0355742178,0.0508181976
2017/10/3,28173.21,27884.21,28194.16,27737.38,3.54,0.0225,0.0222129231,0.1750558655,1.710821,0.1272794704,1.37186368,0.4191093974,1.777480596,0.2294021981,-0.1732390191,1.950719615,2529.12,11.13953075,-409.6779665,11.02916169,3396.9,12.31,0.0026,6.6677,-0.0009,0.0142193732,2.339,0.0134,-0.3443024754,-0.0267633929,0.0184046945
2017/10/4,28379.18,28311.27,28521.77,28311.27,2.16,0.0073,0.0072842513,0.1709695814,1.002948944,0.1293064887,1.643620056,0.4542403742,1.202326772,0.2153428601,-0.349900777,1.552227549,2534.58,11.19679789,-145.1481621,11.06453595,3407.57,18.38,0.0031,6.6486,-0.0029,0.0031361763,2.325,-0.0068,-0.4116073131,-0.0427054269,-0.0140065906
2017/10/6,28458.04,28626.41,28626.41,28377.85,2.03,0.0028,0.002774944,0.1725689873,0.7077654306,0.1275994878,1.706201539,0.4310587052,0.7019561468,0.1966781901,-0.6491791952,1.351135342,2552.07,11.15096373,116.9719951,11.08053555,3416.81,17.03,0.0027,6.6514,-0.0004,0.00270794,2.323,-0.0009,-0.2976395218,-0.0651815717,-0.0459628059
2017/10/9,28326.59,28440.17,28488.35,28282.01,1.8,-0.0046,-0.0046297822,0.1563570344,-0.2560478639,0.1283512727,1.856612788,0.2945518261,-0.4879660685,0.1891109812,-0.970489591,0.4825235225,2549.33,11.11138613,100.8963594,11.11524497,3374.38,19.17,0.0076,6.6154,-0.0054,-0.0124957635,2.361,0.0055,-0.3856264692,-0.0663344748,-0.0710854482
2017/10/10,28490.83,28334.92,28503.84,28260.2,1.43,0.0058,0.0057813416,0.1558624736,-1.108328653,0.1285646267,1.652579338,0.1475306337,-1.567453958,0.2050138713,-0.8813530594,-0.6861008989,2544.73,11.19601294,-215.3523762,11.15893829,3382.99,17.94,0.0026,6.5667,-0.0074,0.0025483301,2.361,0,0.0342905051,-0.0841257729,-0.0944260877
2017/10/11,28389.57,28622.01,28625.66,28330.73,1.93,-0.0036,-0.0035604569,0.0857042862,-1.745438941,0.1252960793,1.261167635,0.5692302572,1.170645007,0.2144335484,-0.831638578,2.002283585,2550.64,11.1303712,167.4284365,11.15710638,3388.28,18.15,0.0016,6.5739,0.0011,0.0015624842,2.355,-0.0024,-0.2905647054,-0.0212654613,-0.0838536477
2017/10/12,28459.03,28431.05,28528.71,28343.32,1.63,0.0024,0.002443685,0.070827991,-1.23697172,0.1254338564,1.149704694,0.7370991709,1.309409183,0.2219720469,-0.7446920819,2.054101265,2555.24,11.13751742,-18.26029248,11.14525028,3386.1,16.18,-0.0006,6.5784,0.0007,-0.0006436014,2.353,-0.0008,-0.4044507094,0.0117167177,-0.0457194458
2017/10/13,28476.43,28423.65,28492.39,28369.87,1.67,0.0006,0.0006112184,0.0681852926,-0.8716205366,0.1246957946,0.9939145754,0.7139740094,0.8479153343,0.2260002285,-0.6743481869,1.522263521,2550.93,11.16315618,-65.40270006,11.14768877,3390.52,14,0.0013,6.5678,-0.0016,0.0013044853,2.321,-0.0136,-0.3434191376,0.038607578,-0.000594545
2017/10/16,28692.8,28661.98,28792.06,28620.38,1.79,0.0076,0.0075694926,0.0695327547,-0.5467024205,0.1251430566,0.9303697448,0.5949590815,0.1782879377,0.229253651,-0.5844142058,0.7627021435,2553.17,11.23810792,-191.3645302,11.17303313,3378.47,17.43,-0.0036,6.5829,0.0023,-0.0035603577,2.275,-0.0198,-0.3145283223,0.0594210618,0.0389312568
2017/10/17,28697.49,28777.18,28777.18,28641.95,1.33,0.0002,0.0001634423,0.0644331792,-0.8943880093,0.1252386138,0.8502224067,0.1296303266,-1.708461448,0.2216970438,-0.7217253859,-0.9867360618,2557.64,11.22030075,45.54434241,11.17789069,3372.04,12.54,-0.0019,6.6063,0.0036,-0.0019050418,2.305,0.0069,0.1376181805,0.0874406861,0.0801371646
2017/10/18,28711.76,28636.2,28729.34,28629.73,1.47,0.0005,0.0004971324,0.0492149072,-1.722187747,0.118301986,0.2949648851,0.1403286041,-1.060466635,0.2165493967,-0.7761147951,-0.2843518403,2559.36,11.21833583,5.028917283,11.19548362,3381.79,15.72,0.0029,6.6208,0.0022,0.0028872526,2.302,-0.0013,0.4639783425,0.1306392259,0.1154153081
2017/10/19,28159.09,28783.85,28798.78,28094.54,2.19,-0.0192,-0.0194365795,0.16135741,1.759465359,0.1380179111,1.546040187,0.711075577,0.8470615737,0.2232726126,-0.5303176806,1.377379254,2561.26,10.99423331,573.9848381,11.1668268,3370.17,15.85,-0.0034,6.606,-0.0022,-0.0034419669,2.345,0.0187,0.2410677949,0.010983615,0.0897963162
2017/10/20,28487.24,28360.02,28519.76,28313.7,1.54,0.0117,0.0115860523,0.1894261019,1.294331004,0.1436456193,1.715336864,1.013467094,1.299032381,0.232109746,-0.2230974708,1.522129852,2562.1,11.11870731,-318.914844,11.15793702,3378.65,12.72,0.0025,6.6235,0.0026,0.0025130332,2.318,-0.0115,-0.1310724542,-0.0337541346,0.0488790968
2017/10/23,28305.88,28557.8,28557.8,28253.32,1.77,-0.0064,-0.0063867108,0.180337484,0.7687985088,0.1457566595,1.655739338,1.060993779,0.9889960203,0.2378028172,0.0237889004,0.96520712,2575.21,10.99167835,327.1262528,11.10865111,3380.7,13.08,0.0006,6.6359,0.0019,0.0006065672,2.383,0.028,-0.413273682,-0.0412094089,0.0101742587
2017/10/24,28154.97,28232.62,28356.1,28098.83,1.47,-0.0053,-0.0053456637,0.1790334234,0.4660089739,0.1438700262,1.415689708,0.9251852276,0.411263577,0.2292421405,-0.1457293554,0.5569929324,2564.98,10.97668208,38.46513049,11.05992738,3388.25,13.99,0.0022,6.6426,0.001,0.0022307753,2.37,-0.0098,-0.7936800069,-0.0575348285,-0.0303752704
2017/10/25,28302.89,28238.85,28387.21,28198.56,1.31,0.0053,0.0052400264,0.1891162457,0.8119934376,0.1344518403,0.6845354747,0.1810747149,-1.659777467,0.2230318004,-0.269438407,-1.39033906,2569.13,11.016527,-102.3667694,11.01956561,3396.9,12.31,0.0026,6.6376,-0.0008,0.0025496871,2.421,0.0215,-0.6541560481,-0.0810974096,-0.0718352969
2017/10/26,28202.38,28165.61,28316.2,28102.75,1.48,-0.0036,-0.003557548,0.1237918697,-1.761335312,0.135591071,0.6867802773,0.4375623097,-0.7298387735,0.214204363,-0.5554768426,-0.1743619309,2557.15,11.02883288,-31.46799341,11.02648552,3407.57,18.38,0.0031,6.6536,0.0024,0.0031361763,2.435,0.0058,-0.4185306362,-0.0166900215,-0.0652391767
2017/10/27,28438.85,28332.91,28494.52,28305.73,2.33,0.0084,0.0083497966,0.1060808139,-1.308172265,0.13743593,0.7682859738,0.6017824837,-0.1105518185,0.1884079819,-1.774034182,1.663482364,2560.4,11.10719028,-200.6262931,11.02418212,3416.81,17.03,0.0027,6.6476,-0.0009,0.00270794,2.463,0.0115,-0.2654517825,0.0012729949,-0.0483181585
2017/10/30,28336.19,28585.15,28650.82,28336.19,2.2,-0.0036,-0.0036163818,0.0976180231,-0.9823895092,0.1342758986,0.4297703691,0.6707641342,0.388697964,0.1570226424,-2.87077626,3.259474224,2581.07,10.97846629,332.2456231,11.02153971,3390.34,20.83,-0.0077,6.6364,-0.0017,-0.0077771559,2.416,-0.0191,-0.3231524721,0.0102781342,-0.0312319179
2017/10/31,28245.54,28247,28354.11,28183.79,2.52,-0.0032,-0.0032042172,0.090886022,-0.7699890453,0.1347731679,0.4186021246,0.6311252504,0.6289569771,0.118384131,-3.170994673,3.79995165,2572.83,10.97839344,0.1874377293,11.02188198,3393.34,15.35,0.0009,6.6315,-0.0007,0.0008844757,2.37,-0.0144,-0.8353764895,0.0223761185,-0.0082364544
2017/11/1,28594.06,28387.55,28606.59,28329.5,2.39,0.0123,0.0122634349,0.1217174519,0.9442231973,0.1177945823,-1.6666217,0.2303044289,-1.561468505,0.1274689062,-2.286987393,0.7255188877,2575.26,11.1033682,-321.8425039,11.03925022,3395.91,18.06,0.0008,6.609,-0.0034,0.0007570792,2.377,0.003,-0.8069945788,-0.0108211269,0.0028774889
2017/11/2,28518.64,28604.95,28643.58,28492.2,2.22,-0.0026,-0.0026410954,0.1192069302,0.9059871966,0.1157332864,-1.689672892,0.2121025771,-1.128612061,0.1387198129,-1.691393918,0.5627818568,2579.36,11.05647913,120.9438096,11.04477947,3383.31,16.69,-0.0037,6.607,-0.0003,-0.0037172461,2.372,-0.0021,-0.7292567617,-0.0109235725,0.0011815095
2017/11/3,28603.61,28603.51,28661.29,28542.66,1.63,0.003,0.0029750251,0.107340617,-0.0009882241,0.1157934579,-1.513839779,0.211908988,-0.7547417494,0.1480111518,-1.304675658,0.5499339089,2579.85,11.08731515,-79.55232523,11.04080444,3371.74,17.27,-0.0034,6.6354,0.0043,-0.0034255887,2.349,-0.0097,-0.6008597259,0.0018072007,0.0017940089
2017/11/6,28596.8,28616.35,28650.79,28137.77,2.33,-0.0002,-0.0002381102,0.1003297652,-0.5864427437,0.1143768917,-1.490824044,0.2048158181,-0.5001035402,0.1579399258,-0.9797615893,0.4796580491,2587.84,11.05045134,95.39764808,11.05520145,3388.17,15.46,0.0049,6.6249,-0.0016,0.004861021,2.333,-0.0068,-0.5960256374,0.0103090471,0.002742655
2017/11/7,28994.34,28715.4,29017.4,28715.07,2.19,0.0139,0.0138058151,0.1177159381,0.4911066219,0.1225682921,-0.6303916731,0.1439643487,-1.71446971,0.1596892073,-0.8607091164,-0.8537605933,2591.13,11.18984381,-361.1840151,11.09749153,3413.57,19.06,0.0075,6.6418,0.0026,0.0074687119,2.318,-0.0108,0.5658573201,-0.017234987,-0.0127811894
2017/11/8,28907.6,28950.5,29123.44,28885.07,1.89,-0.003,-0.0029961022,0.1098883744,-0.1298867384,0.1223134728,-0.6359546079,0.1231897842,-1.321249989,0.1609305214,-0.7563153974,-0.5649345918,2590.64,11.15847821,81.25697653,11.10851353,3415.46,18.54,0.0006,6.632,-0.0015,0.0005535193,2.316,-0.0009,0.9927097457,-0.0104107627,-0.0114187133
2017/11/9,29136.57,28987.79,29192.51,28960.05,1.88,0.0079,0.0078895499,0.1061420938,-0.3382644662,0.1247263837,-0.3939285192,0.100487972,-1.138696264,0.1611439435,-0.6779884867,-0.4607077773,2594.38,11.23064856,-187.2372915,11.14334742,3427.79,15.86,0.0036,6.6484,0.0025,0.0036035548,2.334,0.0078,1.356750221,-0.0089009552,-0.0110422191
2017/11/10,29120.92,29060.13,29237.85,29036.45,1.84,-0.0005,-0.00053727,0.1116629171,0.3891561259,0.1248619627,-0.3815188548,0.1025962645,-0.756946501,0.1610899051,-0.607494535,-0.149451966,2584.62,11.2670025,-93.9611299,11.17928488,3432.67,18.93,0.0014,6.6607,0.0019,0.0014226454,2.34,0.0026,1.56927231,-0.0152768717,-0.0127617724
2017/11/13,29182.18,29058.23,29258.5,29058.23,1.84,0.0021,0.0021014328,0.107784738,-0.6379357959,0.1226035016,-0.5879155239,0.0710212931,-1.364734602,0.1620897588,-0.5120603831,-0.8526742189,2582.3,11.30084808,-87.3994458,11.22936423,3447.84,20.54,0.0044,6.6574,-0.0005,0.004409564,2.402,0.0265,1.806674003,-0.0114791177,-0.014333192
2017/11/14,29152.12,29272.1,29320.03,29143.63,1.75,-0.001,-0.0010306116,0.0669266322,-1.777862203,0.1227647745,-0.5568566615,0.2996060655,1.751518391,0.1630067763,-0.423169044,2.174687435,2584.84,11.27811393,58.76415413,11.24701826,3429.55,19.65,-0.0053,6.6368,-0.0031,-0.0053188908,2.407,0.0036,1.118994449,0.0492134403,0.0156591214
2017/11/15,28851.69,29026.11,29106.49,28851.69,2.11,-0.0103,-0.0103590673,0.1048716774,0.2935540482,0.1289935907,-0.0023861235,0.2916946273,1.053230655,0.1585059648,-0.475701692,1.528932347,2578.87,11.18772563,233.0996599,11.25286774,3402.52,16.88,-0.0079,6.6324,-0.0007,-0.0079127237,2.375,-0.0133,0.6576532154,0.0106606668,0.0160547325
2017/11/16,29018.76,28963.77,29095.49,28877.76,1.55,0.0058,0.0057739473,0.0949597285,-0.1264742728,0.1071769952,-1.868317984,0.286352806,0.6714219084,0.1724688823,-0.031019348,0.7024412564,2564.62,11.31503303,-326.4950903,11.26974463,3399.25,15.67,-0.001,6.633,0.0001,-0.0009615145,2.326,-0.0206,0.3791498669,0.034327762,0.0320463519
2017/11/17,29199.04,29214.36,29341.92,29158.35,2.13,0.0062,0.0061933146,0.1073874508,0.6370649413,0.1020345504,-2.019645807,0.2741351558,0.3034591925,0.1836127556,0.3824132823,-0.0789540898,2585.64,11.29277084,57.56199421,11.2748983,3382.91,24.95,-0.0048,6.6368,0.0006,-0.0048185332,2.375,0.0211,0.2595290413,0.03309211,0.0440935155
2017/11/20,29260.31,29227.08,29299.87,29089.58,1.67,0.0021,0.0020961582,0.1073826125,0.6438859267,0.0979945504,-2.073758372,0.2730946482,-1.042357198,0.1914667356,0.7784442154,-1.820801414,2578.85,11.34626287,-137.947914,11.28398126,3392.4,17.65,0.0028,6.6452,0.0013,0.0028013497,2.345,-0.0126,0.3977974537,0.0476833767,0.058760369
2017/11/21,29818.07,29369.69,29818.07,29343.48,2.54,0.0191,0.0188825954,0.166098893,1.759514587,0.111794461,-0.8543853034,0.4507332285,1.779108724,0.1785257366,0.4792431341,1.29986559,2582.14,11.54781305,-520.4307952,11.33792108,3410.5,19.69,0.0053,6.6269,-0.0028,0.0053212726,2.368,0.0127,0.2947242768,-0.0219677314,0.0279910892
2017/11/22,30003.49,30087.19,30199.69,29911.07,2.55,0.0062,0.0061991227,0.101833036,-0.4769026759,0.1121155662,-0.7435799474,0.4560045183,1.121005129,0.174431157,0.4826516078,0.6383535211,2599.03,11.54411069,9.622562487,11.4091981,3430.46,21.36,0.0059,6.5961,-0.0046,0.0058354549,2.358,-0.0042,0.3558566272,0.0403186074,0.0266192993
2017/11/23,29707.94,30033.18,30169.99,29593.79,2.16,-0.0099,-0.0098993581,0.1637354601,1.056203733,0.1190206546,-0.0420893622,0.5177453435,1.089023338,0.1647986546,0.1850171259,0.9040062125,2597.08,11.43897762,273.0389842,11.43398701,3351.92,21.53,-0.0229,6.5791,-0.0026,-0.023161047,2.321,-0.0157,0.195959472,-0.0300336872,0.0044142824
2017/11/24,29866.32,29788.18,29918.92,29696.59,1.58,0.0053,0.005317074,0.1633478024,0.6967375392,0.1175554422,-0.0957729048,0.5210313221,0.7657607577,0.1505242825,-0.5140746565,1.279835414,2597.08,11.4999615,-158.38,11.47542515,3353.82,15.96,0.0006,6.5883,0.0014,0.0005666787,2.326,0.0021,-0.0018220307,-0.0436004634,-0.0207322218
2017/11/27,29686.19,29857.65,29859.11,29610.96,1.53,-0.006,-0.0060494696,0.1803147546,0.8260851772,0.1195212222,0.2056234165,0.4851941843,-0.0286377324,0.1386067969,-1.105669294,1.077031562,2602.42,11.40714796,241.5397944,11.48760216,3322.23,16.64,-0.0094,6.5975,0.0014,-0.0094637505,2.34,0.0061,-0.5546059178,-0.0751956228,-0.0499468575
