Date,Price,Change %,vol 5D,vol 5D standardize,vol 20D,vol 20D standardize,vol2 5D,vol2 5D standardize,vol2 20D,vol2 20D standardize,vol2 5D sta - vol2 20D sta,Price_S&P 500,Change %_S&P 500,a1_S&P 500,動能差input_S&P 500,Price_S&P_TSX Canadian MidCap,Change %_S&P_TSX Canadian MidCap,local risk covarience_S&P_TSX Canadian MidCap,向量寬度_S&P_TSX Canadian MidCap,Price_USD_CAD,Change %_USD_CAD,Price_USD_JPY,Change %_USD_JPY,Price_United States 10-Year Bond Yield,Change %_United States 10-Year Bond Yield,label 1 N+1到N+5天短期(5D)vol2 的標準化平均減 N到N-4短期(5D)vol2 的標準化平均,label 2 第N+1到N+5天的平均短期(5D)波動性 減 第N天的短期(5D)波動性 大於或小於零,label 3 第N+1到N+5天的平均短期(5D)波動性 減 第N到N-4天的平均短期(5D)波動性 大於或小於零 Ken
"Jun 28, 2017",15355.58,0.0049,0.05976072288719337,-1.033928309253599,0.08435589081854031,-0.4988532358032351,0.24173633066309144,-0.5894104786973825,0.16404927046731538,0.3393611591544362,-0.9287716378518187,2440.69,0.0088,6.291491340563529,60.23762344071474,971.42,0.0064,0.5159318960902574,0.0033019641349776472,1.3039,-0.0121,112.3,-0.0005,2.226,0.0104,-0.11318956668292941,0.021987737019897986,0.006243120698476504
"Jun 29, 2017",15213.42,-0.009300000000000001,0.09978488863550393,1.0912326730800095,0.08528506502189874,-0.32574067758180447,0.2986899122568497,0.6817796957711358,0.14454283625595288,-0.4328539429305231,1.1146336387016589,2419.7,-0.0086,6.287316609497045,10.101596761569454,962.77,-0.0089,-3.3381240735436832,0.02970930425453878,1.3004,-0.0027,112.18,-0.0011,2.267,0.0184,0.02288522678167769,-0.030211982421315203,-0.00967968031044368
"Jun 30, 2017",15182.19,-0.0021,0.08095999011857598,0.20892713585235556,0.08533695256853406,-0.23412034207878013,0.28191937335253614,0.5498709912147483,0.12998732115346406,-1.0250499019430566,1.5749208931578047,2423.41,0.0015,6.264804552263134,54.55594462123372,965.44,0.0028000000000000004,0.9193775337192026,0.0025742570944137675,1.2965,-0.003,112.38,0.0018,2.304,0.0163,0.08207133438131638,-0.014089672749046586,-0.010379283254670413
"Jul 06, 2017",15078.0,-0.005,0.06286585718814242,-1.4320971296204248,0.08385504598318536,-0.2409080863627046,0.20930984302669092,-1.2801811642799799,0.11737739084650652,-1.415929114549111,0.13574795026913122,2409.75,-0.009399999999999999,6.257080610021786,-66.84667055834689,950.24,-0.0086,5.378493854184218,-0.046255047145984274,1.2978,0.0016,113.22,-0.0004,2.368,0.0176,0.16353061842225208,-0.0038710732569473896,-0.02275367597589633
"Jul 07, 2017",15027.16,-0.0034000000000000002,0.038907120170990774,-1.6027874972917646,0.0826999395404859,-0.3273876370482706,0.30372352080001747,1.149125749411675,0.11220039700925392,-1.4958374897750997,2.6449632391867746,2425.18,0.0064,6.196307078237492,147.3867538126342,945.96,-0.0045000000000000005,-0.5711521193533834,0.0025701845370902257,1.2876,-0.0079,113.89,0.0059,2.386,0.0076,-0.2818732849893025,0.01999382972547905,-0.010671956317718903
"Jul 10, 2017",15105.28,0.0052,0.06744704589527933,0.031959355515323785,0.08442995228060529,-0.012492576179914451,0.2864663999371889,0.6732234934051274,0.10653932977944526,-1.544966825613869,2.2181903190189964,2427.43,0.0009,6.222745867028092,-64.17830907396637,952.69,0.0070999999999999995,-6.070980066968953,-0.04310395847547956,1.2891,0.0012,114.04,0.0013,2.373,-0.0053,-0.18232130589479917,-0.016360507380509273,-0.01578377885475933
"Jul 11, 2017",15149.14,0.0029,0.06826592121988773,0.22763244784588144,0.08378858922437202,-0.014920543235238535,0.2632071470889834,0.13160337506414604,0.09671306853735354,-1.6734515689540346,1.8050549440181807,2425.53,-0.0008,6.245703000993596,-55.68321714735066,955.66,0.0031,-1.7449620521759013,-0.005409382361745293,1.2914,0.0018,113.94,-0.0009,2.361,-0.0051,0.06524385175203926,-0.02618591654261996,-0.02241165861370121
"Jul 12, 2017",15143.99,-0.0003,0.06736292748982868,0.5108734281116855,0.08378858922437202,0.06973652171216216,0.19865617106866387,-1.1525423970846171,0.08980168608505121,-1.6780425492290938,0.5255001521444767,2443.25,0.0073,6.1982973498414,115.82385717760371,956.95,0.0013,0.10480133146595569,0.0001362417309057424,1.275,-0.0127,113.16,-0.0068000000000000005,2.32,-0.0174,0.1258179991405441,-0.02881750851177456,-0.022424355414771828
"Jul 13, 2017",15135.0,-0.0006,0.05299090487998781,-0.46494875268547287,0.06873048277989845,-2.874447163847988,0.2049873769458253,-0.9763135953488477,0.0715587304104378,-1.9097149224218581,0.9334013270730105,2447.83,0.0019,6.183027416119583,37.37820186227327,954.16,-0.0029,-1.3285575045815197,0.003852816763286407,1.2722,-0.0022,113.28,0.0011,2.348,0.0121,0.04739411386984,-0.015691439335789398,-0.021695318386996613
"Jul 14, 2017",15174.81,0.0026,0.03843794999736479,-1.5625545231044704,0.06936666649805692,-2.210256218102159,0.20789037954518277,-0.6105477140055589,0.08344176250766594,-1.4267989065576185,0.8162511925520597,2459.27,0.004699999999999999,6.170453020611808,30.923833640408702,956.2,0.0021,0.3414321986555553,0.0007170076171766661,1.2643,-0.0062,112.53,-0.0066,2.332,-0.0068000000000000005,0.6499867237694994,0.004524754735092673,-0.015938245164012363
"Jul 17, 2017",15165.36,-0.0006,0.028374988986780515,-1.2901999323364286,0.06896671050510354,-1.927372512469282,0.2794409320631622,1.2943358910680234,0.09284319928870043,-1.081275887555377,2.3756117786234006,2459.14,-0.0001,6.166936408663192,8.647841107318527,956.12,-0.0001,0.019317468708768173,-1.9317468708768176e-06,1.2698,0.0044,112.64,0.001,2.314,-0.0077,0.46319796587259493,0.023320265970104302,0.0006087164421147567
"Jul 18, 2017",15149.57,-0.001,0.023233252032376257,-1.0396216698488605,0.06654270650847999,-2.0746251709855983,0.2877805761404392,1.1847449801750833,0.10220219457427332,-0.7728924116955201,1.9576373918706036,2460.61,0.0006,6.156835093736919,24.855396520737486,955.5,-0.0006,-0.11705703819989423,7.023422291993653e-05,1.2628,-0.0055000000000000005,112.08,-0.005,2.261,-0.0229,-0.01672081819014573,0.03999240292903212,0.02114565028414061
