Date,PX_Last,VOLATILITY_10D,log return,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD,PX_LAST,v1,v2,v3,v4
2013年5月31日 星期五,22392.16,16.82,-0.004106835,0.139872154,-0.96,0.158601067,1.14,0.447910992,-0.6,0.807090352,0.21,22173,-1.83,-0.0855,-0.0584157552,-0.0855935316
2013年6月3日 星期一,22282.19,16.82,-0.004923193,0.134568397,-0.91,0.159201754,1.45,0.492916538,0.36,0.765454727,-0.6,21992,-1.45,0.2924,-0.0614437502,-0.0896530426
2013年6月4日 星期二,22285.52,17.07,0.000149436,0.088398719,-1.4,0.15412996,0.83,0.607518479,1.69,0.751669326,-0.81,21995,-1.43,1.2183,-0.016221545,-0.0698215572
2013年6月5日 星期三,22069.24,12.13,-0.009752356,0.050844013,-1.68,0.154428254,0.79,0.563471753,0.77,0.777365478,-0.14,21826,-0.57,2.1789,0.0354211214,-0.0242646806
2013年6月6日 星期四,21838.43,12.77,-0.010513522,0.062241636,-0.9,0.151709694,0.45,0.578731334,0.69,0.791730878,0.36,21570,1.01,1.915,0.042453729,0.0095103812
2013年6月7日 星期五,21575.26,12.7,-0.012123974,0.071229229,-0.35,0.15484387,0.7,0.464448082,-1.43,0.789305538,0.4,21353,0.8,1.7497,0.0581246884,0.0478975186
2013年6月10日 星期一,21615.09,9.65,0.001844394,0.092909637,1.25,0.153110172,0.46,0.250314595,-1.86,0.76159317,-0.41,21394,-0.11,0.0977,0.0563464806,0.0761314708
2013年6月11日 星期二,21354.66,8.49,-0.012121699,0.083661355,0.77,0.151301579,0.27,0.237209847,-1.22,0.781151295,0.21,21163,-2.1,0.5693,0.087003431,0.098487612
2013年6月13日 星期四,20887.04,11.84,-2.21E-02,0.121283815,1.72,0.164738061,1.5,0.323812259,-0.36,0.781494246,0.21,20800,-4.07,-0.4155,0.0705849644,0.105603645
2013年6月14日 星期五,20969.14,13.42,0.003922962,0.154392789,1.67,0.163975603,1.28,0.473386547,1.22,0.781694821,0.21,20873,-3.61,-0.5347,0.0498807418,0.0995781658
2013年6月17日 星期一,21225.9,17.05,0.012170301,0.194521991,1.59,0.173369759,1.94,0.648913896,1.68,0.805297222,0.88,21131,-1.73,-1.0722,0.004771179,0.0699392526
2013年6月18日 星期二,21225.88,17.04,-9.42E-07,0.192420638,1.02,0.154184273,0.05,0.67438389,1.17,0.822525949,1.28,21160,-1.16,-0.8606,0.0040933488,0.0472578692
2013年6月19日 星期三,20986.89,17.19,-0.011323235,0.190704697,0.7,0.155775651,0.09,0.457193519,-0.45,0.8401632,1.65,20938,-1.24,-0.3275,0.0274882296,0.0475281406
2013年6月20日 星期四,20382.87,21.36,-0.029203115,0.227303782,1.53,0.177160769,2.58,0.366751875,-1.33,0.888884454,2.74,20285,-1.51,-1.39,-0.0065822398,0.0288527628
2013年6月21日 星期五,20263.31,21.2,-0.005882981,0.216416546,0.82,0.162073044,0.59,0.235193798,-1.44,0.88379801,2.16,20201,-1.73,-0.733,0.0118442474,0.0239872626
2013年6月24日 星期一,19813.98,21.92,-0.022424112,0.169620187,-1.46,0.172039497,1.65,0.323721957,-0.59,0.849452506,1.14,19798,-1.69,1.6054,0.0599803748,0.0303073918
2013年6月25日 星期二,19855.72,22.72,0.002104378,0.178524722,-0.82,0.171422528,1.44,0.349582564,0.04,0.856918437,1.21,19824,-4.16,1.2709,0.071209828,0.0532205632
2013年6月26日 星期三,20338.55,26.65,0.024025973,0.299099396,1.76,0.194609338,3.07,0.72970599,1.93,0.998510129,3.17,20299,-3.76,-1.5929,-0.0589015492,0.0220049202
2013年6月27日 星期四,20440.08,26.74,0.004979579,0.23994686,0.41,0.194352166,2.4,0.741975038,1.23,1.027159738,2.74,20549,-2.29,-0.1748,0.0073604812,0.026585799
2013年6月28日 星期五,20803.29,27.87,0.017613468,0.254112802,0.53,0.210192862,2.71,0.769066927,0.92,1.083946048,2.66,20729,-1.24,-0.3092,-0.0040024534,0.0218495552
2013年7月2日 星期二,20658.65,27.94,-0.006977029,0.176319029,-1.14,0.210479697,2.23,0.744094485,0.49,1.083556525,2.18,20632,-2.19,1.5777,0.092110858,0.0388293252
2013年7月3日 星期三,20147.31,30.16,-0.025063337,0.279194663,0.7,0.223361559,2.34,0.666335862,-1.86,1.154144885,2.31,20170,0.9,-0.7912,-0.0307525308,-0.0012924178
2013年7月4日 星期四,20468.67,27.81,0.015824644,0.25141588,0.33,0.234824249,2.31,0.546267083,-1.81,1.151783575,1.95,20411,2.09,-0.6412,-0.0114880442,-0.000270011
2013年7月5日 星期五,20854.67,29.09,0.01868248,0.275494332,0.76,0.247348607,2.28,0.590303026,-0.85,1.107289252,1.44,20799,2.28,-1.2968,-0.0476018992,-0.0194149084
2013年7月8日 星期一,20582.19,26.77,-0.013151765,0.268127839,0.47,0.248609582,1.98,0.604972354,-0.37,1.043351576,0.87,20492,2.21,-1.3198,-0.0593224214,-0.041304931
2013年7月9日 星期二,20683.01,26.74,0.004886452,0.267916721,-0.05,0.24762594,1.7,0.151535923,-1.96,0.963890761,0.23,20756,-0.29,-0.9315,-0.0771842194,-0.0776973854
2013年7月10日 星期三,20904.56,24.44,0.010654727,0.179255889,-1.95,0.251438287,1.6,0.56322913,0.42,0.877950507,-0.48,20857,0.29,1.1859,0.0104536718,-0.0587325714
2013年7月11日 星期四,21437.49,27.21,0.025173941,0.208844398,-0.8,0.265346079,1.76,0.614442252,0.62,0.746132938,-1.47,21412,1.9,-0.1828,-0.0495845882,-0.080668026
2013年7月12日 星期五,21277.28,26.86,-0.007501422,0.215317317,-0.36,0.25384168,1.3,0.554804677,0.33,0.659667193,-1.95,21209,0.47,-0.8486,-0.0949906786,-0.1075657944
2013年7月15日 星期一,21303.31,26.28,0.001222623,0.172692763,-1.07,0.253599627,1.17,0.536635902,0.31,0.638761246,-1.9,21215,-0.64,-0.1156,-0.082209907,-0.1183225616
2013年7月16日 星期二,21312.38,20.16,0.000425665,0.177552141,-0.75,0.250010989,0.97,0.280697988,-1.95,0.650832199,-1.66,21266,-1.14,-0.1069,-0.0945042718,-0.1076846324
2013年7月17日 星期三,21371.87,19.35,0.002787447,0.174141185,-0.84,0.250176646,0.89,0.292853285,-1.16,0.66423953,-1.46,21325,-2.57,0.3992,-0.0977727664,-0.1133411422
2013年7月18日 星期四,21345.22,17.58,-0.001247744,0.056595643,-1.91,0.24647422,0.71,0.852473909,1.67,0.871332337,-0.23,21362,-1.74,2.0241,0.0375795606,-0.0650846062
2013年7月19日 星期五,21362.42,14.92,0.000805477,0.02065146,-1.47,0.21949038,-0.19,1.074547199,1.49,1.096893224,1.02,21334,-2.4,1.9813,0.0979715546,-0.0017036238
2013年7月22日 星期一,21416.5,14.94,0.002528349,0.023473851,-0.95,0.217327434,-0.39,1.124622343,1.08,1.2604407,1.72,21397,-2.74,2.0296,0.1223464808,0.0553374758
2013年7月23日 星期二,21915.42,17.94,0.023028846,0.140377207,0.91,0.207096477,-0.91,0.997109697,0.43,1.271699135,1.56,21894,-1.32,-0.4044,-0.0102212522,0.0471080856
2013年7月24日 星期三,21968.93,13.3,0.002438684,0.140743932,1.19,0.207037013,-1.13,0.855885074,-1.12,1.283760515,1.44,21965,-0.64,-1.1655,-0.0261697488,0.0382057646
2013年7月25日 星期四,21900.96,12.37,-0.003098711,0.145629568,0.87,0.196178831,-1.64,0.935256311,-0.65,1.229694538,1.09,21899,-0.34,-1.1038,-0.04312972,0.0083246444
2013年7月26日 星期五,21968.95,12.32,0.003099621,0.142890515,0.51,0.196129767,-1.66,0.755806934,-1.42,1.219252968,0.97,21964,-0.19,-0.8661,-0.051562874,-0.0272953736
2013年7月29日 星期一,21850.15,13.15,-0.005422306,0.159460437,1.93,0.191295826,-1.73,0.112265463,-1.94,1.188929067,0.8,21846,-2.05,-2.7919,-0.0868501028,-0.0732099976
2013年7月30日 星期二,21953.96,13.19,0.004739747,0.062055322,-1.96,0.188128698,-1.71,0.550374286,-0.31,1.250038086,1.01,21932,-0.31,1.8506,0.0228537494,-0.0452468834
2013年7月31日 星期三,21883.66,13.44,-0.003207294,0.062835074,-1.21,0.158485552,-2.36,0.681539548,0.27,1.231732645,0.91,21864,0.88,1.6612,0.0410351582,-0.010703951
2013年8月1日 星期四,22088.79,13.81,0.00933,0.085257892,-0.42,0.153736789,-2.09,0.649973527,0.44,1.205590259,0.78,22001,1.45,1.0992,0.0290222142,0.0117802582
2013年8月2日 星期五,22190.97,13.8,0.004615209,0.08702948,-0.12,0.14345108,-2.02,0.566437006,0.26,1.130347712,0.45,22148,1.79,0.9439,0.0389116812,0.0346135202
2013年8月5日 星期一,22222.01,7.57,0.00139779,0.065873903,-0.6,0.130273251,-2.01,0.176801825,-1.92,1.054497324,0.13,22199,1.32,1.924,0.0899505828,0.0832141516
2013年8月6日 星期二,21923.7,11.02,-0.013514996,0.123549008,1.78,0.143956114,-1.48,0.34395055,-0.72,0.926077177,-0.41,21838,-0.74,-0.6703,0.0458952194,0.084535156
2013年8月7日 星期三,21588.84,13.71,-0.015391729,0.157640878,1.64,0.154668648,-1.11,0.519379731,0.4,0.91221673,-0.48,21541,2.98,-1.1005,0.0038171926,0.0575878384
2013年8月8日 星期四,21655.88,13.71,0.003100497,0.137307262,0.69,0.127532419,-1.58,0.530411764,0.7,0.857479895,-0.75,21640,2.78,-0.4466,0.022589725,0.0456168808
2013年8月9日 星期五,21807.56,14.2,0.006979688,0.145334755,0.61,0.125819603,-1.46,0.508181142,0.67,0.788342289,-1.12,21703,2.53,-0.5625,0.0145498012,0.033943395
2013年8月12日 星期一,22271.28,18.19,0.021041257,0.215290526,1.87,0.144136245,-0.94,0.503706797,0.33,0.840327246,-1,22191,0.34,-2.0379,-0.0634540332,-0.003987993
2013年8月13日 星期二,22541.13,18.72,0.012043684,0.191647716,0.75,0.148062331,-0.77,0.468136423,-1.8,0.854591394,-1.05,22549,-0.13,-1.1627,-0.0521249404,-0.0299214518
2013年8月15日 星期四,22539.25,18.42,-8.34E-05,0.117710094,-1.21,0.148416509,-0.69,0.575282014,1.65,0.828871938,-1.33,22549,0.13,0.9983,0.0264238462,-0.0173241304
2013年8月16日 星期五,22517.81,18.43,-0.000951682,0.129501844,-0.81,0.148316831,-0.62,0.593639111,1.36,0.803158268,-1.42,22551,0.31,0.6839,0.016716247,-0.013678896
2013年8月19日 星期一,22463.7,18.56,-0.002405879,0.145272601,-0.39,0.149288275,-0.51,0.59371608,0.91,0.72535863,-1.62,22488,0.53,0.4813,0.0040615092,-0.010550446
2013年8月20日 星期二,21970.29,21.2,-0.022209587,0.175050209,0.84,0.173170216,0.44,0.439373712,-1.42,0.646058797,-1.77,22419,2.84,-1.2849,-0.0441243526,-0.0209106364
2013年8月21日 星期三,21817.73,19.6,-0.006968144,0.13007913,-0.48,0.154974433,-0.18,0.314351621,-1.71,0.645262427,-1.58,21875,2.36,0.0954,5.96728E-005,-0.0093839728
2013年8月22日 星期四,21895.4,19.62,0.003553627,0.140765917,-0.2,0.155278682,-0.06,0.263735896,-1.29,0.645266611,-1.43,21746,2.16,-0.0559,-0.0106029354,-0.0139709586
2013年8月23日 星期五,21863.51,19.34,-0.001457532,0.139922598,-0.41,0.154976785,0.02,0.242002743,-0.98,0.643938045,-1.3,21892,2.01,0.3252,-0.0093062518,-0.0156017448
2013年8月26日 星期一,22005.32,15.45,0.006465205,0.160852697,0.71,0.156348614,0.23,0.258587921,-0.62,0.651172368,-1.15,21813,3.41,-0.6137,-0.0231647446,-0.0116461578
2013年8月27日 星期二,21874.77,13.25,-0.005950324,0.08300894,-1.85,0.156606217,0.42,0.412134254,1.84,0.663592432,-0.99,22010,1.73,2.5313,0.0763550612,0.0284381448
2013年8月28日 星期三,21524.65,14.7,-0.016135128,0.126143862,-0.15,0.165598039,1.39,0.413297626,1.23,0.619145559,-1.13,21806,1.42,0.6406,0.0333399434,0.0293450026
2013年8月29日 星期四,21704.78,16.32,0.008333723,0.140886811,0.41,0.168586417,1.52,0.41345498,0.82,0.56761094,-1.34,21510,1.49,-0.1853,0.0165138184,0.0272376478
2013年8月30日 星期五,21731.37,16.55,0.001224326,0.142189421,0.44,0.164787464,1.13,0.416391925,0.54,0.538284327,-1.47,21619,1.48,-0.4559,0.0129720828,0.0245451576
2013年9月2日 星期一,22175.34,16.83,0.020224022,0.196210728,1.61,0.180203591,1.99,0.575808101,2,0.54118409,-1.41,21568,2.38,-2.2248,-0.0626195058,-0.0040967302
2013年9月3日 星期二,22394.58,16.65,9.84E-03,0.191389184,1.12,0.183553218,1.96,0.455863464,0.01,0.486659586,-1.72,22156,-0.86,-2.1933,-0.0783787516,-0.0463535688
2013年9月4日 星期三,22326.22,16.95,-0.003057193,0.126742883,-1.15,0.176672973,1.33,0.45367399,-0.16,0.484635908,-1.58,22315,-0.05,0.0977,-0.022590197,-0.0553311194
2013年9月5日 星期四,22597.97,17.56,0.012098307,0.130470931,-0.89,0.169847131,0.8,0.479290931,0.06,0.488093531,-1.43,22325,-0.32,-0.2134,-0.0392448684,-0.0661745668
2013年9月6日 星期五,22621.22,17.52,0.001028325,0.130993793,-0.76,0.169874308,0.74,0.501935984,0.19,0.490366793,-1.29,22620,-1.73,-0.3502,-0.051543181,-0.0757108918
2013年9月9日 星期一,22750.65,16.67,0.005705313,0.08835932,-1.37,0.169456518,0.66,0.524094993,1.52,0.532076012,-0.86,22692,-0.96,0.8589,-0.0054192356,-0.0506511378
2013年9月10日 星期二,22976.65,11.26,0.009884766,0.088485235,-1.22,0.157109195,-0.5,0.319548217,-1.89,0.501360432,-1.03,22757,-0.03,1.1695,-0.0024920298,-0.0270172272
2013年9月11日 星期三,22937.14,12.21,-0.001721052,0.082454151,-0.99,0.152454439,-0.98,0.346255074,-1.04,0.498618114,-0.99,22951,0.43,1.3135,0.008174161,-0.013524374
2013年9月12日 星期四,22953.72,12.27,0.000722584,0.065837814,-1.18,0.152414371,-1.03,0.341852457,-0.74,0.548852428,-0.42,22969,1.27,2.0575,0.0398194366,0.014431188
2013年9月13日 星期五,22915.28,9.37,-0.001676078,0.07211654,-0.81,0.152553422,-1.06,0.143593255,-1.59,0.58517897,0.14,22981,0.5,2.1452,0.049460456,0.042126384
2013年9月16日 星期一,23252.41,10.66,1.46E-02,0.105806682,1.65,0.159493462,-0.44,0.22036457,-0.68,0.586312618,0.28,22933,0.07,-0.5272,0.0225603042,0.0454269018
2013年9月17日 星期二,23180.52,10.67,-0.003096512,0.103750839,1.09,0.133813443,-2.47,0.257855368,-0.05,0.562389442,-0.03,23326,-1.65,-0.1495,0.031594036,0.0493516698
2013年9月18日 星期三,23117.45,10.05,-0.002724527,0.105629685,0.84,0.130563222,-2.28,0.282626815,0.51,0.564498656,0.08,23191,-2.12,-0.1671,0.0365419834,0.0515433564
2013年9月19日 星期四,23502.51,12.46,0.01651948,0.140982507,1.62,0.139255572,-1.47,0.34608688,1.43,0.564594215,0.16,23200,0.38,-1.6636,-0.0131518702,0.0221733862
2013年9月23日 星期一,23371.54,13.47,-0.005588181,0.151715267,1.47,0.141967781,-1.19,0.325770324,0.86,0.570982823,0.36,23559,0.05,-1.8937,-0.0329201194,-0.0027818484
2013年9月24日 星期二,23179.04,13.97,-0.008270621,0.139756633,0.58,0.147198218,-0.78,0.314055159,0.28,0.55725658,0.21,23356,1.73,-1.0965,-0.0255755186,-0.0141858718
2013年9月25日 星期三,23209.63,13.88,0.001318857,0.138640283,0.21,0.143821919,-0.94,0.24726435,-1.61,0.542969295,0.04,23193,3,-0.585,-0.024447615,-0.021152207
2013年9月26日 星期四,23125.03,14.13,-0.003651698,0.139763652,-0.5,0.127767667,-1.74,0.076657929,-1.88,0.545864603,0.24,23166,1.3,0.4156,-0.0258817036,-0.02828972
2013年9月27日 星期五,23207.04,14.11,0.0035401,0.069277349,-1.97,0.12653214,-1.6,0.470937431,1.44,0.57364883,1.05,23136,-0.14,2.4725,0.0590440418,0.000490754
2013年9月30日 星期一,22859.86,14.1,-0.015073147,0.106537821,-0.44,0.142387963,-0.61,0.441935916,0.92,0.569935792,0.88,23182,0.48,0.7234,0.0220438048,0.0097864782
2013年10月2日 星期三,22984.48,14.6,0.005436671,0.116686467,0.1,0.126844292,-1.39,0.409904389,0.54,0.495263884,-1.18,22883,0.78,0.009,0.012230721,0.0147360736
2013年10月3日 星期四,23214.4,15.65,0.00995357,0.138698051,0.95,0.126942062,-1.3,0.410078248,0.33,0.420455555,-2.67,22975,1.87,-1.3304,-0.019184281,0.005321102
2013年10月4日 星期五,23138.54,12.32,-0.00327315,0.138210054,0.95,0.127053871,-1.21,0.405286321,-0.88,0.427291557,-2.19,23180,2.26,-1.4215,-0.0211995272,0.0031285784
2013年10月7日 星期一,22973.95,12.5,-0.00713866,0.141474561,0.94,0.124674314,-1.26,0.223189256,-1.97,0.434686932,-1.83,23099,0.58,-1.5988,-0.0306881502,-0.01753498
2013年10月8日 星期二,23178.85,13.05,0.00887926,0.107838996,-1.52,0.127916565,-0.96,0.216851582,-1.26,0.430141856,-1.73,22911,1.02,1.113,0.0030299146,-0.0177127152
2013年10月9日 星期三,23033.97,13.43,-0.006270142,0.118364278,-0.79,0.129398771,-0.79,0.212429664,-0.87,0.421718898,-1.65,23163,0.85,0.507,-0.009827553,-0.020380463
2013年10月10日 星期四,22951.3,13.43,-0.003595503,0.091680961,-1.49,0.125380817,-1.05,0.296485007,0.35,0.419459672,-1.52,23027,0.17,1.5939,0.0218282078,-0.0060046012
2013年10月11日 星期五,23218.32,14.89,0.011567042,0.125693838,0.52,0.131749712,-0.4,0.265766511,0.7,0.405232072,-1.57,22956,-0.03,-0.8478,-0.0176521394,-0.0089688282
2013年10月15日 星期二,23336.52,11.87,0.005077893,0.110353981,-0.04,0.132703017,-0.23,0.181490534,-1.29,0.362970785,-1.87,23235,0.39,-0.3985,-0.003754914,-0.0041873438
2013年10月16日 星期三,23228.33,12.24,-0.004646861,0.108251495,-0.23,0.133860162,-0.01,0.181171525,-1,0.324746535,-2.02,23342,2.87,0.1914,0.0035006058,0.0008831902
2013年10月17日 星期四,23094.88,11.46,-0.005761706,0.10670335,-0.17,0.124984963,-1.06,0.171742562,-0.92,0.324268754,-1.78,23210,2.82,0.4059,0.010965157,0.009131782
2013年10月18日 星期五,23340.1,12.74,0.010561963,0.11654318,0.44,0.130280745,-0.26,0.110345277,-1.45,0.319171878,-1.62,22961,2.51,-0.5174,-0.004032751,-0.0009987398
2013年10月21日 星期一,23438.15,11.82,0.004192125,0.098356487,-1.65,0.130434053,-0.24,0.09344689,-1.43,0.324430386,-1.4,23308,2.13,1.7127,0.0132501096,0.003564898
2013年10月22日 星期二,23315.99,11.67,-0.005225645,0.103140823,-0.57,0.117641715,-1.83,0.095650027,-0.91,0.320391214,-1.3,23401,2.37,0.6812,0.008751504,0.00529326
2013年10月23日 星期三,22999.95,13.61,-0.013647349,0.134016664,1.76,0.125568384,-0.66,0.200516046,1.52,0.302546331,-1.36,23308,2.84,-1.7018,-0.0180794896,0.0041850736
2013年10月24日 星期四,22835.82,14.03,-0.007161686,0.136285381,1.2,0.124752547,-0.74,0.245837072,1.55,0.29955226,-1.27,22990,2.26,-1.1737,-0.0184704214,0.0001464526
2013年10月25日 星期五,22698.34,12.15,-0.006038562,0.09075279,-1.15,0.125866147,-0.48,0.300299787,1.38,0.302423274,-1.13,22794,0.93,1.4317,0.0344950744,0.0127374354
2013年10月28日 星期一,22806.58,12.08,4.76E-03,0.093837325,-0.9,0.127150067,-0.2,0.312171392,1.03,0.296593951,-1.1,22662,-0.71,1.3957,0.0398992556,0.022129984
2013年10月29日 星期二,22846.54,12.21,0.001750593,0.104569475,-0.37,0.126516925,-0.33,0.310345182,0.83,0.253606419,-1.54,22781,-1.21,1.099,0.038350988,0.031028136
2013年10月30日 星期三,23304.02,16.52,0.019826194,0.154240901,1.53,0.134623834,1.82,0.397377086,1.73,0.286537836,-1.11,22867,0.19,-1.5033,-0.0327753932,0.0055283334
2013年10月31日 星期四,23206.37,15.63,-0.004199068,0.145674307,1.04,0.134721077,1.62,0.425112282,1.47,0.303463865,-0.79,23067,-1.02,-1.4454,-0.042441581,-0.0145822336
2013年11月1日 星期五,23249.79,15.44,0.00186929,0.127917314,0.12,0.130160515,0.46,0.367465158,0.11,0.296516531,-0.82,23242,-1.82,-0.7308,-0.0419159284,-0.0392464788
2013年11月4日 星期一,23189.62,15.27,-0.002591335,0.136280906,0.15,0.129950149,0.37,0.27070518,-1.48,0.294905556,-0.77,23254,-1.82,-0.6051,-0.0520969988,-0.0495526734
2013年11月5日 星期二,23038.95,13.69,-0.006518503,0.150488887,0.79,0.129509223,0.21,0.152625812,-1.71,0.305557812,-0.49,23170,-3.03,-1.1522,-0.07059419,-0.063025766
2013年11月6日 星期三,23036.94,12.96,-8.72E-05,0.046966125,-1.96,0.125328922,-0.79,0.604053802,1.58,0.391642013,1.39,23009,-0.93,2.256,0.0578128194,-0.0166865634
2013年11月7日 星期四,22881.03,13.1,-0.006790832,0.054510398,-1.12,0.125670668,-0.65,0.691022687,1.36,0.443604526,2.37,23040,-1.12,1.8669,0.0772098474,0.0284875194
2013年11月8日 星期五,22744.39,13.34,-0.005989661,0.041760612,-0.94,0.126777481,-0.4,0.749954089,1.08,0.501937205,2.9,22815,-3.99,2.1631,0.1252512412,0.0810104676
2013年11月11日 星期一,23069.85,15.47,0.014208049,0.127193514,0.95,0.130393549,0.51,0.720905188,0.62,0.502580124,2.44,22744,-2.54,0.3961,0.0669414416,0.1099510484
2013年11月12日 星期二,22901.41,11.03,-0.007328089,0.129042836,1.24,0.131015687,0.7,0.628421205,-0.92,0.507169148,2.11,23028,-3.73,0.0332,0.0891439832,0.1382921222
2013年11月13日 星期三,22463.83,14.48,-0.019292021,0.171387362,1.36,0.145969886,3.15,0.778533115,1.25,0.549211262,2.18,22865,-2.51,-0.6528,0.0442956036,0.1109040212
2013年11月14日 星期四,22649.15,15.62,0.008215863,0.189216903,1.13,0.149174501,2.76,0.809436199,1.16,0.607480442,2.29,22509,-1.87,-0.7869,0.0264385226,0.0839351802
2013年11月15日 星期五,23032.15,18.87,0.016768742,0.218218651,1.46,0.156964397,2.82,0.557260431,-1.51,0.700032869,2.48,22546,-1.07,-1.5608,-0.0109884218,0.040218376
2013年11月18日 星期一,23660.06,23.53,0.026897329,0.262809026,1.53,0.18454886,3.43,0.712578937,0.16,0.844343141,2.7,23003,0.41,-2.2902,-0.097761026,-0.0290869556
2013年11月19日 星期二,23657.81,23.53,-9.51E-05,0.249302154,0.9,0.183342958,2.6,0.549393375,-1.21,0.930768776,2.52,23669,-0.47,-2.0811,-0.1237326258,-0.092617291
2013年11月20日 星期三,23700.86,22.81,0.001818041,0.158868094,-1.49,0.175302798,1.84,0.605979149,-0.41,0.933321223,2.1,23754,-0.67,0.4609,-0.0528450536,-0.1096599252
2013年11月21日 星期四,23580.29,22.69,-0.005100141,0.189079203,-0.7,0.174100264,1.56,0.606282811,0,0.948798943,1.87,23757,-2.16,-0.3271,-0.1122267888,-0.1388030114
2013年11月22日 星期五,23696.28,21.87,0.00490688,0.176092669,-0.76,0.172050705,1.31,0.654405404,0.52,0.936460154,1.59,23590,-3.44,-0.3783,-0.1265017582,-0.1576393184
2013年11月25日 星期一,23684.45,21.12,-0.000499359,0.05189788,-1.76,0.172006501,1.18,1.019914259,1.96,0.976491306,1.55,23733,-2.68,0.9189,-0.0034533786,-0.1166034986
2013年11月26日 星期二,23681.28,16.29,-0.000133852,0.051909795,-1.21,0.172156537,1.07,0.96686385,1.07,1.019519449,1.54,23744,-2.08,0.9176,0.000086358,-0.0735733752
2013年11月27日 星期三,23806.35,16.23,0.005267489,0.061135655,-0.72,0.159200458,0.41,0.995946247,0.82,1.055284203,1.49,23729,-1.28,0.8876,-0.004375179,-0.0492625644
2013年11月28日 星期四,23789.09,14.97,-0.00072528,0.043226072,-0.67,0.158150699,0.31,0.792811721,-0.66,1.10310071,1.5,23818,0.26,1.1888,0.021880355,-0.0117459872
2013年11月29日 星期五,23881.29,5.33,0.003868235,0.039785152,-1.31,0.158415143,0.26,0.118930586,-1.94,1.148291548,1.5,23942,-0.73,2.1742,0.0332537768,0.023448018
2013年12月2日 星期一,24038.55,6.02,0.006563485,0.046165833,-0.3,0.15873463,0.22,0.118896209,-1.21,1.181416095,1.48,23921,-2.33,0.924,0.030261815,0.0279831466
2013年12月3日 星期二,23910.47,7.13,-0.005342353,0.069668053,1.54,0.157970428,0.11,0.1818088,-0.69,1.19073501,1.39,24032,-1.66,-1.5155,0.004425743,0.022097643
2013年12月4日 星期三,23728.7,7.92,-0.007631152,0.08495727,1.6,0.16143326,0.21,0.279071226,-0.08,1.168865846,1.21,23908,0.44,-1.5506,-0.0049354138,0.0232613802
2013年12月5日 星期四,23712.57,7.51,-0.000679999,0.084955827,1.04,0.158715585,-0.04,0.301930984,1.31,1.151726924,1.05,23730,0.98,-0.972,0.0006583938,0.0205077938
2013年12月6日 星期五,23743.1,7.53,0.001286675,0.079447661,0.44,0.156067778,-0.33,0.230989883,0.13,1.125590854,0.86,23698,1.37,-0.2994,0.0128174184,0.0192261506
2013年12月9日 星期一,23811.17,7.65,0.002862836,0.063109429,-1.53,0.149498215,-0.96,0.13796616,-1.46,1.145123383,0.87,23762,2.13,1.9657,0.0360633452,0.0227451262
2013年12月10日 星期二,23744.19,7.27,-0.002816929,0.057998793,-1.42,0.14676506,-1.4,0.180211411,-0.75,1.165053094,0.91,23769,1.05,1.9115,0.049404963,0.03330996
2013年12月11日 星期三,23338.24,11.68,-0.017244652,0.114597571,1.73,0.142992764,-1.69,0.316790855,1.21,1.148381287,0.77,23766,2.77,-1.9663,-0.0190746074,0.0155011074
2013年12月12日 星期四,23218.12,11.17,-0.005160209,0.11291765,1.14,0.143051199,-1.6,0.381821735,1.49,1.115812401,0.51,23346,2.72,-1.6793,-0.023801686,0.0035017432
2013年12月13日 星期五,23245.96,9.97,0.001198345,0.112701954,0.79,0.130785368,-2.19,0.411952811,1.16,1.045322485,-0.21,23186,2.41,-1.5774,-0.031271634,-0.0108347594
