Date,PX_Last,VOLATILITY_10D,VOL_5D,VOL_5D_SD,VOL_20D,VOL_20D_SD,VOL2_5D,VOL2_5D_SD,VOL2_20D,VOL2_20D_SD
2013年12月31日,1201.64,18.17,95.79996008,-48.00%,326.4382326,-4.00%,215.6825572,-72.00%,1079.793864,-3.00%
2014年1月1日,1205.9,11.56,95.6543944,-48.00%,319.7441127,-7.00%,216.5717116,-72.00%,1101.241678,-1.00%
2014年1月2日,1224.6,12.6,155.2220581,9.00%,319.6046184,-7.00%,416.7105045,-42.00%,1090.664025,-2.00%
2014年1月3日,1236.97,12.77,241.6299219,92.00%,323.9113854,-5.00%,917.6639381,33.00%,1117.481473,1.00%
2014年1月6日,1238.06,12.82,241.8894064,92.00%,322.0959832,-6.00%,1040.278031,52.00%,1136.342881,3.00%
2014年1月7日,1232.08,13.46,187.4454038,40.00%,285.2105816,-26.00%,878.6135003,28.00%,1131.420333,3.00%
2014年1月8日,1225.99,13.92,87.31065914,-56.00%,257.5743593,-40.00%,921.6188598,34.00%,1154.244157,5.00%
2014年1月9日,1227.98,13.91,75.62603552,-68.00%,258.809105,-40.00%,1151.211912,69.00%,1177.495762,8.00%
2014年1月10日,1248.5,12.67,128.859176,-16.00%,271.6643072,-33.00%,993.5846292,45.00%,1172.502823,8.00%
2014年1月13日,1253.31,12.67,177.2574987,30.00%,288.3505832,-24.00%,720.6749671,4.00%,1165.16973,7.00%
2014年1月14日,1245.19,14.04,176.3306321,29.00%,300.8710466,-17.00%,679.3008335,-2.00%,1167.151922,7.00%
2014年1月15日,1241.88,12.35,136.0964953,-9.00%,311.662744,-12.00%,593.3159905,-15.00%,1166.460965,7.00%
2014年1月16日,1242.39,11.23,67.35960546,-76.00%,297.8140672,-19.00%,638.3161317,-9.00%,1070.74677,-4.00%
2014年1月17日,1254.05,12.21,83.87952961,-60.00%,307.9876308,-14.00%,725.7760796,5.00%,927.3875811,-21.00%
2014年1月20日,1254.35,11.65,87.76512218,-56.00%,307.6893816,-14.00%,637.9594028,-9.00%,858.5604895,-30.00%
2014年1月21日,1241.41,12.99,95.84583521,-48.00%,297.6804206,-19.00%,363.8242618,-50.00%,858.6133854,-30.00%
2014年1月22日,1237.15,13.24,111.5432888,-33.00%,282.9707095,-27.00%,230.1231917,-70.00%,853.81385,-30.00%
2014年1月23日,1264.13,15.29,154.5063298,8.00%,293.9188124,-21.00%,408.1952231,-43.00%,826.6869888,-33.00%
2014年1月24日,1270.06,15.34,200.9754827,53.00%,308.8495662,-13.00%,670.8342574,-4.00%,843.4132689,-31.00%
2014年1月27日,1257.11,16.09,202.3784072,54.00%,276.5214128,-30.00%,700.1859465,1.00%,859.3780445,-29.00%
2014年1月28日,1256.83,15.96,176.1209679,29.00%,241.8326547,-49.00%,535.9165611,-24.00%,852.0259557,-30.00%
2014年1月29日,1267.34,16.37,84.7980847,-59.00%,213.8915296,-64.00%,686.4612043,-1.00%,860.6020627,-29.00%
2014年1月30日,1243.78,19.13,147.5229077,2.00%,198.7781963,-72.00%,692.60835,0.00%,859.7085017,-29.00%
2014年1月31日,1244.55,19.14,140.0842491,-6.00%,195.5363704,-73.00%,626.2442733,-10.00%,781.5345577,-39.00%
2014年2月3日,1257.65,19.05,140.7440349,-5.00%,195.6137566,-73.00%,470.1698581,-34.00%,684.7716837,-50.00%
2014年2月4日,1254.65,18.97,139.2308045,-6.00%,187.0305564,-78.00%,365.5597306,-50.00%,656.3044397,-53.00%
2014年2月5日,1257.92,14.74,99.55273336,-45.00%,167.2896081,-88.00%,272.9033058,-64.00%,647.4103734,-54.00%
2014年2月6日,1258.2,14.41,82.26908221,-61.00%,145.0176216,-100.00%,391.7191191,-46.00%,640.5812568,-55.00%
2014年2月7日,1267.27,13.83,67.66678382,-75.00%,153.1876451,-96.00%,470.1393521,-34.00%,677.8487854,-51.00%
2014年2月10日,1274.78,14.06,117.6470734,-27.00%,170.8466108,-86.00%,401.74683,-44.00%,654.9162821,-54.00%
2014年2月11日,1291.36,14.96,197.211372,49.00%,211.1946887,-65.00%,720.2683891,4.00%,678.8373553,-51.00%
2014年2月12日,1291.15,8.47,208.0069277,60.00%,235.86902,-52.00%,920.5773465,34.00%,734.7236127,-44.00%
2014年2月13日,1302.92,8.54,202.9169138,55.00%,273.1983171,-32.00%,893.5479183,30.00%,738.1883235,-44.00%
2014年2月14日,1318.66,8.89,230.74864,82.00%,336.2134307,1.00%,611.939816,-13.00%,778.712926,-39.00%
2014年2月17日,1331.5,7.82,250.8588643,101.00%,406.3098912,39.00%,317.6288372,-57.00%,831.9368931,-33.00%
2014年2月18日,1322.02,10.67,228.324035,79.00%,432.5120093,53.00%,273.6471006,-63.00%,844.3672604,-31.00%
2014年2月19日,1311.6,12.69,153.0938724,7.00%,430.3657636,51.00%,534.7315208,-24.00%,826.9028388,-33.00%
2014年2月20日,1322.97,12.81,102.4845245,-42.00%,456.5945028,65.00%,892.5340586,30.00%,851.4578679,-30.00%
2014年2月21日,1324.25,12.94,101.2287581,-43.00%,480.6496006,78.00%,990.7075108,44.00%,858.8591719,-29.00%
2014年2月24日,1336.97,12.32,128.1939944,-17.00%,506.8594942,92.00%,744.1428293,7.00%,844.042858,-31.00%
2014年2月25日,1340.5,12.11,165.3208595,19.00%,527.7847984,103.00%,412.0660664,-43.00%,840.6412869,-32.00%
2014年2月26日,1330.64,13.13,109.0711825,-35.00%,537.8776531,109.00%,381.7663049,-47.00%,821.1074135,-34.00%
2014年2月27日,1331.29,11.77,88.86962946,-55.00%,518.4967947,98.00%,423.0678078,-41.00%,848.5033436,-31.00%
2014年2月28日,1326.39,10.73,79.07732135,-64.00%,485.8168046,81.00%,487.2551106,-31.00%,881.0108453,-27.00%
2014年3月3日,1350.61,13.75,137.8256405,-8.00%,483.7096038,80.00%,504.8118492,-29.00%,881.2306976,-27.00%
2014年3月4日,1334.47,14.88,132.8814461,-13.00%,450.3466555,62.00%,368.9147671,-49.00%,881.980719,-27.00%
2014年3月5日,1336.86,14.32,129.1681538,-16.00%,411.8346178,42.00%,389.1310105,-46.00%,868.9625507,-28.00%
2014年3月6日,1350.82,15.15,151.4618732,5.00%,370.9509376,20.00%,391.8944795,-46.00%,837.7953753,-32.00%
2014年3月7日,1339.98,15.33,109.4360249,-35.00%,320.6277285,-7.00%,216.559047,-72.00%,798.1643739,-37.00%
2014年3月10日,1339.72,15.26,88.9276272,-55.00%,268.3939354,-35.00%,339.6345201,-54.00%,819.2779182,-34.00%
2014年3月11日,1349.01,14.96,88.23270251,-55.00%,244.5736654,-47.00%,385.285367,-47.00%,826.4681603,-33.00%
2014年3月12日,1366.84,16.17,156.9380407,11.00%,234.0282649,-53.00%,472.8105358,-33.00%,795.1662206,-37.00%
2014年3月13日,1370.28,15.68,207.19792,59.00%,239.7420487,-50.00%,728.8246976,5.00%,799.4417666,-37.00%
2014年3月14日,1382.92,13.6,245.3591297,96.00%,280.4242704,-28.00%,996.1658287,45.00%,821.1883586,-34.00%
2014年3月17日,1367.07,13.43,172.0937994,25.00%,294.2388315,-21.00%,835.3368856,21.00%,730.7012366,-45.00%
2014年3月18日,1355.78,14.68,137.966421,-8.00%,288.5463652,-24.00%,606.4080453,-13.00%,653.998042,-54.00%
2014年3月19日,1329.59,17.39,285.4944758,134.00%,268.5861087,-35.00%,827.3813916,20.00%,836.9274812,-32.00%
2014年3月20日,1327.77,16.96,339.3419787,186.00%,264.0204912,-37.00%,1164.618489,71.00%,1069.07313,-5.00%
2014年3月21日,1334.69,17.29,248.3260586,98.00%,255.8277555,-41.00%,1165.9652,71.00%,1100.503169,-1.00%
2014年3月24日,1308.76,19.39,239.0890064,90.00%,285.5979589,-26.00%,1050.964649,54.00%,1126.61513,2.00%
